"Behinds","Bounces","Clangers","Clearances","Contested.Marks","Contested.Possessions","Disposals","Frees","Frees.Against","Goal.Assists","Goals","Handballs","Hit.Outs","Inside.50s","Kicks","Marks","Marks.Inside.50","One.Percenters","Rebounds","Tackles","Uncontested.Possessions","X..Played","Brownlow.Votes","year"
0.653846153846154,5.14285714285714,-0.434210526315789,-1,-1,-0.346007604562738,0.621417797888386,-1,-1,4.73333333333333,0.791666666666667,0.444029850746269,-1,1.1078431372549,0.741772151898734,-0.0601092896174863,2.30769230769231,-0.494117647058824,0.211267605633803,-1,0.935,0.85,2,2013
0.653846153846154,0.869565217391304,0.743243243243243,-0.376811594202899,3.96153846153846,1.02352941176471,-0.0416047548291233,0.387096774193548,1.86666666666667,4.73333333333333,2.73913043478261,0.278810408921933,3.49253731343284,0.240384615384615,-0.254950495049505,-0.0601092896174863,0.592592592592593,0.0238095238095239,-0.402777777777778,-1,-0.689156626506024,0.85,1,2013
-1,-1,-0.104166666666667,-1,-1,-0.387900355871886,-0.323319027181688,2.39473684210526,0.075,4.375,-1,-0.40893470790378,-1,1.75641025641026,-0.262254901960784,-0.511363636363636,-1,-0.0227272727272728,-1,-0.178343949044586,-0.276442307692308,0.85,0,2013
-1,-1,-0.104166666666667,1.73015873015873,2.58333333333333,1.38888888888889,0.963181148748159,0.075,-1,-1,2.30769230769231,1.1423487544484,-0.522222222222222,1.75641025641026,0.836683417085427,-0.262857142857143,-1,-1,-1,0.967320261437908,0.471882640586797,0.65,2,2013
5.14285714285714,9.75,0.829787234042553,4.01666666666667,2.58333333333333,1.22140221402214,0.765395894428152,-1,2.39473684210526,-1,2.30769230769231,-0.107266435986159,0.465909090909091,1.17721518987342,1.40712468193384,0.760233918128655,4.73333333333333,-0.51685393258427,-0.328125,-0.178343949044586,0.471882640586797,0.82,3,2013
-1,9.75,0.829787234042553,-0.348484848484849,2.58333333333333,0.563636363636364,0.699853587115666,1.20512820512821,0.075,-1,-1,0.665492957746479,-1,0.0617283950617284,0.724310776942356,1.55952380952381,-1,1,3.3728813559322,-0.729559748427673,0.800492610837438,0.99,1,2013
-1,-1,0.036144578313253,-0.385714285714286,-1,-0.410958904109589,0.122252747252747,-1,-1,0.869565217391304,0.535714285714286,0.0683229813664596,-1,0.936936936936937,0.165024630541872,-0.241176470588235,-1,-1,0.791666666666667,-0.238938053097345,0.393518518518519,0.89,0,2013
3.0952380952381,-1,0.036144578313253,2.25757575757576,0.264705882352941,2.11594202898551,0.987394957983193,0.194444444444444,0.194444444444444,-1,-1,2.52459016393443,-1,-0.626086956521739,-0.158924205378973,-0.497076023391813,0.72,-0.532608695652174,0.791666666666667,1.36697247706422,0.290993071593533,0.73,3,2013
0.954545454545454,3.3,0.573170731707317,4.46031746031746,0.264705882352941,0.816901408450704,0.304827586206897,0.194444444444444,1.45714285714286,-1,3.96153846153846,0.482758620689655,-1,0.936936936936937,0.165024630541872,0.279761904761905,0.72,0.433333333333333,-0.418918918918919,1.36697247706422,0.188940092165899,0.84,1,2013
3.0952380952381,3.3,1.12345679012346,1.56716417910448,-1,0.659649122807018,0.861731843575419,2.79411764705882,0.194444444444444,2.90909090909091,2.18518518518519,0.622641509433962,-1,1.76146788990826,1.05276381909548,0.544910179640719,-1,-0.0549450549450551,0.791666666666667,0.549549549549549,0.913348946135832,0.84,2,2013
-1,-1,-1,0.0617283950617284,0.433333333333333,-0.125423728813559,-0.096638655462185,0.653846153846154,-1,-1,-1,-0.392226148409894,-1,-1,0.0974477958236659,0.653846153846154,-1,-0.14,3.77777777777778,0.0573770491803278,-0.0697115384615384,0.92,0,2013
-1,-1,-0.418918918918919,-1,3.60714285714286,0.47766323024055,0.026685393258427,-1,0.653846153846154,-1,2.30769230769231,0.075,-1,-1,-0.00462962962962965,0.900552486187845,1.26315789473684,1.21649484536082,1.26315789473684,-0.300813008130081,-0.279904306220096,0.94,1,2013
-1,-1,0.791666666666667,2.96052631578947,0.433333333333333,0.47766323024055,0.781428571428571,-1,-1,-1,2.30769230769231,1.04014598540146,-0.448717948717949,2.86516853932584,0.615023474178404,0.168478260869565,1.26315789473684,0.303030303030303,-0.271186440677966,0.791666666666667,1.12345679012346,0.89,3,2013
-1,-1,0.178082191780822,4.22972972972973,-1,0.940972222222222,1.03879310344828,-1,0.653846153846154,2.07142857142857,0.592592592592593,2.04850746268657,-1,-0.0947368421052631,0.406542056074766,-0.0702702702702702,-1,-1,2.07142857142857,0.421487603305785,1.12345679012346,0.76,2,2013
-1,-1,0.829787234042553,0.402173913043478,-1,-0.122448979591837,-0.1265625,-1,0.592592592592593,-1,2.58333333333333,-0.135678391959799,-1,-0.211009174311927,-0.122448979591837,-0.494117647058824,2.58333333333333,-0.638655462184874,-1,0.131578947368421,-0.306451612903226,0.92,0,2013
-1,-1,-0.556701030927835,0.89010989010989,-1,0.658753709198813,0.783094098883573,2.30769230769231,-1,-1,2.58333333333333,0.0858585858585859,-1,1.45714285714286,1.10489510489511,0.0238095238095239,2.58333333333333,-1,0.632911392405063,0.839572192513369,1.15,0.82,1,2013
-1,-1,0.357894736842105,0.89010989010989,-1,0.925373134328358,1.28870967741935,0.592592592592593,-1,-1,-1,0.764102564102564,-1,0.194444444444444,1.52941176470588,0.0238095238095239,-1,-0.638655462184874,1.20512820512821,0.131578947368421,1.72151898734177,0.82,2,2013
-1,-1,0.829787234042553,0.89010989010989,-1,1.05988023952096,0.998397435897436,0.592592592592593,0.592592592592593,-1,-1,0.994845360824742,-1,0.607476635514019,1,1.09756097560976,-1,-0.271186440677966,0.075,0.601063829787234,1.15,0.84,3,2013
-1,-1,0.228571428571429,-1,-1,0.0985401459854014,0.12565445026178,-1,-1,-1,-1,-0.00864553314121042,-1,-0.626086956521739,0.237410071942446,0.365079365079365,-1,-0.561224489795918,0.791666666666667,-0.0337078651685394,0.251559251559252,0.75,0,2013
-1,-1,-0.394366197183099,2.41269841269841,-1,1.25468164794007,0.770252324037185,5.14285714285714,-1,1.15,-1,1.16272189349112,-1,-0.245614035087719,0.450602409638554,0.365079365079365,-1,-0.561224489795918,0.178082191780822,2.03529411764706,0.436325678496869,0.83,1,2013
0.791666666666667,0.791666666666667,-0.394366197183099,4.73333333333333,0.433333333333333,1.25468164794007,0.533685601056803,0.869565217391304,-1,-1,0.653846153846154,0.375,-0.317460317460317,0.535714285714286,0.665859564164649,0.601063829787234,0.954545454545454,-0.11340206185567,0.791666666666667,0.977011494252874,0.159751037344398,0.9,2,2013
0.791666666666667,0.791666666666667,2.2089552238806,3.16129032258065,1.96551724137931,0.9182156133829,1.43396226415094,2.90909090909091,0.869565217391304,1.15,2.44,1.29673590504451,-1,2.61682242990654,1.54814814814815,0.601063829787234,-1,-0.561224489795918,0.791666666666667,0.977011494252874,1.57815845824411,0.87,3,2013
-1,-1,-0.0114942528735632,3.3,-1,0.586715867158672,0.23625,0.433333333333333,0.433333333333333,-1,-1,0.649315068493151,-1,-0.0444444444444445,-0.110344827586207,-0.565656565656566,-1,-0.481927710843373,-0.328125,1.54814814814815,-0.0245746691871456,0.76,0,2013
6.16666666666667,6.58823529411765,-0.511363636363636,-0.338461538461538,2.07142857142857,0.422794117647059,0.85297845373891,0.433333333333333,-1,-1,-1,0.405994550408719,-1,1.47126436781609,1.24170616113744,0.559585492227979,-1,-1,3.3728813559322,-0.697183098591549,0.909266409266409,0.87,2,2013
-1,1.26315789473684,1.55952380952381,1.7741935483871,2.07142857142857,0.9182156133829,0.626733921815889,1.96551724137931,1.96551724137931,1.86666666666667,1.26315789473684,-0.0727762803234501,0.535714285714286,2,1.24170616113744,1.0261780104712,-1,-1,1.08064516129032,0.883211678832117,0.479923518164436,0.87,3,2013
-1,-1,-1,2.52459016393443,-1,1.42481203007519,0.40276035131744,5.37037037037037,-1,-1,1.26315789473684,0.527322404371585,-0.245614035087719,0.954545454545454,0.296983758700696,-0.122448979591837,-1,0.0487804878048781,-0.328125,0.557971014492754,0.0587121212121211,0.55,1,2013
-1,1.26315789473684,-0.0947368421052631,-0.488095238095238,-1,-0.414965986394558,-0.491875923190547,0.102564102564103,0.102564102564103,-1,0.482758620689655,-0.398601398601399,-1,-0.594339622641509,-0.560102301790281,-1,-1,-1,-0.358208955223881,-1,-0.549738219895288,0.52,0,2013
1.86666666666667,1.26315789473684,-0.552083333333333,-1,0.592592592592593,-0.116438356164383,-0.0373134328358209,-1,-1,-1,5.61538461538462,-0.398601398601399,-1,-1,0.231770833333333,1.70629370629371,5.78947368421053,0.277227722772277,-0.358208955223881,-0.162337662337662,0.143617021276596,0.89,3,2013
1.86666666666667,-1,0.849462365591398,2.26582278481013,2.30769230769231,1.43971631205674,1.03822629969419,2.48648648648649,1.26315789473684,1.38888888888889,3.77777777777778,1.01805054151625,-1,1.1078431372549,1.05305039787798,0.162162162162162,1.04761904761905,0.277227722772277,-0.358208955223881,1.00666666666667,0.85945945945946,0.87,2,2013
1.86666666666667,1.26315789473684,-0.0947368421052631,6.06849315068493,-1,1.60142348754448,1.38520801232666,-1,1.26315789473684,4.05882352941177,-1,1.01805054151625,-1,3.92708333333333,1.65860215053763,0.767123287671233,-1,-0.156862745098039,0.303030303030303,1.61486486486486,1.10326086956522,0.84,1,2013
-1,-1,-0.0851063829787233,-1,-1,-0.577049180327869,-0.526170798898072,0.194444444444444,0.194444444444444,-1,-1,-0.591772151898734,-1,-1,-0.475609756097561,0.0299401197604792,-1,-0.0227272727272728,-1,0.941935483870968,-0.483173076923077,0.77,0,2013
5.14285714285714,-1,0.869565217391304,3.56060606060606,-1,1.51202749140893,1.21776504297994,2.79411764705882,0.194444444444444,-1,-1,1.4205298013245,-1,2.03529411764706,1.06313131313131,0.563636363636363,8.21428571428571,-1,1.04761904761905,0.653846153846154,0.809405940594059,0.87,3,2013
1.86666666666667,-1,-0.547368421052632,-0.402777777777778,-1,0.442953020134228,0.768794326241135,-1,-1,-1,-1,1.57142857142857,-1,0.977011494252874,0.170792079207921,0.0299401197604792,-1,-1,-1,0.0886075949367089,0.809405940594059,0.87,1,2013
-1,-1,-1,-1,9.11764705882353,0.592592592592593,0.705382436260623,0.194444444444444,-1,-1,-1,0.391585760517799,-1,0.977011494252874,0.949622166246851,1.67080745341615,-1,3.19512195121951,2.52459016393443,-0.4625,0.588669950738916,0.97,2,2013
-1,-1,-1,0.0886075949367089,-1,-0.308681672025723,0.542901716068643,-1,-1,-1,-1,1.0395256916996,-1,0.592592592592593,0.219072164948453,0.641221374045801,-1,-0.333333333333333,1.91525423728814,-0.0583941605839415,0.891495601173021,0.87,0,2013
-1,-1,0.075,1.82894736842105,-1,0.844884488448845,0.752351097178683,-1,0.303030303030303,1.26315789473684,0.34375,0.686274509803922,-1,2.30769230769231,0.796344647519582,-0.681481481481481,-1,0.354330708661417,1.15,-0.690647482014388,0.629737609329446,0.88,1,2013
0.869565217391304,13.3333333333333,-1,-0.4625,0.869565217391304,0.550819672131148,0.752351097178683,0.303030303030303,-1,3.77777777777778,-1,0.33852140077821,-1,0.18348623853211,1.03149606299213,0.303030303030303,-1,0.0078125,-0.306451612903226,0.264705882352941,1.02352941176471,0.9,2,2013
0.869565217391304,-1,0.632911392405063,0.0886075949367089,5.14285714285714,0.260586319218241,0.198142414860681,0.303030303030303,1.6875,1.26315789473684,4.93103448275862,-0.173076923076923,-0.448717948717949,0.18348623853211,0.448186528497409,1.6875,20.5,0.0078125,-0.306451612903226,0.264705882352941,-0.0114942528735632,0.92,3,2013
-1,0.433333333333333,-0.5,2.12727272727273,1.26315789473684,0.669902912621359,0.310595065312047,-1,0.303030303030303,-1,-1,-0.0752688172043011,-1,0.178082191780822,0.573170731707317,0.280851063829787,-1,-1,1.86666666666667,0.0117647058823529,-0.111570247933884,0.87,0,2013
1.52941176470588,-1,-0.5,2.12727272727273,-1,0.669902912621359,0.634502923976608,-1,-1,-1,-1,1.05514705882353,-1,0.178082191780822,0.356796116504855,-0.0928270042194093,-1,-1,-1,1.07228915662651,0.626050420168067,0.83,1,2013
4.375,0.433333333333333,0.0117647058823529,-1,-1,-0.594339622641509,0.504373177842566,-1,1.6875,4.73333333333333,4.86363636363636,0.726277372262774,-1,1.42253521126761,0.356796116504855,0.280851063829787,2.07142857142857,-0.245614035087719,-1,-1,1.00423728813559,0.88,3,2013
1.52941176470588,0.433333333333333,-1,-1,9.75,0.454106280193237,-0.323319027181688,1.6875,-1,-1,9.75,-0.848591549295775,0.283582089552239,0.791666666666667,0.036144578313253,0.0932203389830508,5.61538461538462,2.18518518518519,-1,0.535714285714286,-0.648979591836735,1,2,2013
-1,-1,-0.574257425742574,0.194444444444444,-1,0.713147410358566,-0.306451612903226,0.131578947368421,0.131578947368421,2.58333333333333,-1,0.0197628458498025,-1,0.316326530612245,-0.498834498834499,-0.779487179487179,-1,0.0617283950617284,-1,1.92233009708738,-0.692857142857143,0.81,0,2013
-1,1.38888888888889,-1,2.11594202898551,-1,0.892,0.542600896860987,0.131578947368421,-1,2.58333333333333,-1,0.907258064516129,-1,0.77319587628866,0.327790973871734,0.12565445026178,0.433333333333333,-0.475609756097561,-0.385714285714286,-0.203703703703704,0.148058252427185,0.86,3,2013
1.52941176470588,-1,-0.14,0.816901408450704,-1,0.535714285714286,0.34375,-1,0.131578947368421,2.58333333333333,4.86363636363636,0.0197628458498025,-1,2.6989247311828,0.539379474940334,-0.556701030927835,0.433333333333333,1.75641025641026,-0.385714285714286,0.205607476635514,0.148058252427185,0.81,2,2013
1.52941176470588,-1,1.21649484536082,0.194444444444444,-1,-0.16015625,0.476119402985075,-1,2.58333333333333,-1,-1,0.194444444444444,-0.481927710843373,0.316326530612245,0.645933014354067,-0.104166666666667,0.433333333333333,-0.475609756097561,-1,-0.605504587155963,0.911111111111111,0.84,1,2013
-1,-1,1.29333333333333,-0.367647058823529,1.26315789473684,0.0487804878048781,-0.396914446002805,-1,1.7741935483871,-1,-1,-0.308681672025723,-1,-1,-0.465174129353234,-0.448717948717949,-1,-1,-0.306451612903226,0.323076923076923,-0.495305164319249,0.72,0,2013
-1,-1,-0.448717948717949,3.85483870967742,-1,1.31182795698925,1.05652173913043,1.7741935483871,-1,1.04761904761905,0.535714285714286,1.75084175084175,-1,1.7741935483871,0.531806615776081,-0.167741935483871,0.869565217391304,-0.148514851485149,-1,2.096,0.657831325301205,0.8,1,2013
-1,-1,0.116883116883117,-1,6.58823529411765,-0.256055363321799,-0.150916784203103,-1,1.7741935483871,1.04761904761905,5.88,-0.448717948717949,-1,0.810526315789474,0.0831234256926952,1.29333333333333,7.6,-1,-0.306451612903226,-0.676691729323308,-0.186761229314421,0.9,2,2013
7.6,9.11764705882353,0.697368421052632,2.359375,-1,2.13868613138686,1.58504398826979,-1,-1,-1,-1,1.29333333333333,-1,3.3,1.81413612565445,0.993377483443709,2.90909090909091,-0.57843137254902,1.15,1.73015873015873,1.09245742092457,0.92,3,2013
-1,-1,0.89010989010989,-0.4625,-1,-0.383512544802867,-0.212213740458015,-1,1.32432432432432,-1,-1,-0.428571428571429,-1,0.433333333333333,-0.0282485875706215,-0.358208955223881,-1,-1,-0.283333333333333,0.293233082706767,-0.197333333333333,0.54,0,2013
2.30769230769231,2.39473684210526,-0.542553191489362,0.0886075949367089,-1,-0.0685920577617328,0.535714285714286,0.102564102564103,-1,2.90909090909091,-1,0.761092150170648,-1,1.44318181818182,0.347578347578348,0.303030303030303,1.86666666666667,-1,2.01754385964912,0.293233082706767,1.12637362637363,0.92,2,2013
2.30769230769231,-1,-1,1.23376623376623,3.0952380952381,1.57677902621723,0.466666666666667,2.48648648648649,-1,2.90909090909091,0.791666666666667,1.06872852233677,-1,0.433333333333333,-0.0282485875706215,-0.0300751879699248,1.86666666666667,0.102564102564103,-1,0.628787878787879,-0.0802139037433155,0.84,3,2013
-1,1.20512820512821,-0.075268817204301,-0.4625,-1,0.575091575091575,1.16692913385827,-1,0.131578947368421,-1,-1,1.69686411149826,-1,-0.0549450549450551,0.729885057471264,0.641221374045801,-1,1.86666666666667,-0.283333333333333,-0.362962962962963,1.62777777777778,0.99,1,2013
0.653846153846154,-1,-0.448717948717949,0.102564102564103,-1,0.148854961832061,0.850148367952522,0.34375,-1,2.58333333333333,-1,1.28723404255319,-1,1.06730769230769,0.535714285714286,2.07142857142857,3.52631578947368,-0.441558441558442,-0.402777777777778,0.653846153846154,1.2575,0.7,1,2013
0.653846153846154,-1,0.116883116883117,-1,-1,-0.677902621722847,0.065597667638484,-1,1.7741935483871,-1,-1,0.34375,-1,-0.196261682242991,-0.135678391959799,-0.711409395973154,-1,1.32432432432432,2.16176470588235,-0.0227272727272728,0.479115479115479,0.92,0,2013
-1,-1,0.116883116883117,2.48648648648649,-1,0.833333333333333,0.651403249630724,-1,-1,-1,-1,1.28723404255319,-1,0.638095238095238,0.19746835443038,-0.711409395973154,-1,-0.441558441558442,-0.402777777777778,-0.353383458646617,0.588669950738916,0.77,3,2013
-1,0.162162162162162,0.116883116883117,-1,1.52941176470588,0.318007662835249,0.324046920821114,1.7741935483871,0.34375,-1,-1,0.34375,-1,-0.196261682242991,0.309644670050761,0.482758620689655,-1,0.72,3.56060606060606,1,0.26161369193154,0.97,2,2013
-1,-1,-0.426666666666667,-0.410958904109589,-1,0.560483870967742,0.767123287671233,-1,0.264705882352941,-1,-1,1.41767068273092,-1,1.60606060606061,0.370098039215686,0.149732620320856,-1,0.417582417582417,0.34375,0.172727272727273,0.72,0.85,0,2013
-1,7.19047619047619,0.162162162162162,-1,-1,0.204,0.631259484066768,1.52941176470588,-1,4.05882352941177,0.535714285714286,-0.335907335907336,-1,2.54639175257732,1.2575,0.387096774193548,-1,-1,0.34375,1.83962264150943,0.944723618090452,0.81,2,2013
1.04761904761905,-1,0.767123287671233,3.49253731343284,-1,0.381526104417671,0.295180722891566,2.90909090909091,1.60606060606061,1.38888888888889,-1,0.349019607843137,30.974358974359,2.07142857142857,0.26161369193154,0.149732620320856,-1,1.93181818181818,-0.338461538461538,1.83962264150943,0.167901234567901,0.92,3,2013
-1,0.791666666666667,-0.426666666666667,0.816901408450704,-1,0.560483870967742,0.361990950226244,1.52941176470588,0.264705882352941,-1,3.96153846153846,0.00389105058365757,-0.358208955223881,1.60606060606061,0.588669950738916,0.149732620320856,-1,0.417582417582417,-1,0.172727272727273,0.277227722772277,0.75,1,2013
-1,-1,-1,-1,-1,-0.71523178807947,-0.443965517241379,-1,-1,-1,-1,-0.838345864661654,-1,-0.57843137254902,-0.2,0.036144578313253,-1,0.669902912621359,1.52941176470588,-1,-0.120204603580563,0.84,0,2013
1.38888888888889,2.90909090909091,0.402173913043478,0.131578947368421,-1,0.614334470989761,0.38506588579795,2.48648648648649,0.131578947368421,2.90909090909091,1.26315789473684,0.84765625,-0.448717948717949,1.65979381443299,0.107728337236534,0.036144578313253,1.86666666666667,-0.180952380952381,-1,-0.271186440677966,0.448186528497409,0.87,1,2013
-1,-1,0.89010989010989,0.72,-1,0.614334470989761,1.51801801801802,-1,-1,-1,-1,2.67073170731707,-1,0.737373737373737,0.842857142857143,0.036144578313253,-1,-0.594339622641509,0.869565217391304,-0.638655462184874,2.12096774193548,0.85,2,2013
1.38888888888889,-1,1.38888888888889,6.05970149253731,-1,1.54703832752613,1.11160714285714,1.26315789473684,-1,-1,-1,1.55952380952381,-1,0.737373737373737,0.842857142857143,-0.227544910179641,-1,-0.594339622641509,1.52941176470588,1.26315789473684,1.03149606299213,0.92,3,2013
-1,-1,-0.556701030927835,0.228571428571429,-1,0.402173913043478,0.403560830860534,-1,-1,-1,-1,0.194444444444444,-1,-1,0.528436018957346,-0.267045454545455,-1,1.5948275862069,2.16176470588235,-0.381294964028777,0.179551122194514,0.9,0,2013
6.16666666666667,-1,-0.104166666666667,0.228571428571429,-1,0.0827338129496402,0.403560830860534,0.194444444444444,-1,2.58333333333333,-1,-0.325490196078431,-1,0.638095238095238,0.847255369928401,1.27647058823529,-1,-0.289256198347107,0.211267605633803,0.580882352941177,0.737373737373737,0.88,2,2013
-1,-1,-0.104166666666667,4.375,-1,2.07142857142857,1.20845921450151,4.21212121212121,-1,-1,1.15,2.21161825726141,-1,0.216981132075472,0.634204275534442,-0.514124293785311,1.38888888888889,-0.289256198347107,0.842857142857143,1.24626865671642,0.737373737373737,0.88,3,2013
-1,9.75,1.80434782608696,1.52941176470588,1.15,0.402173913043478,1.34545454545455,-1,0.264705882352941,2.58333333333333,-1,1.08906882591093,-1,1.50485436893204,1.49878934624697,0.491329479768786,-1,-0.647540983606557,1.49275362318841,0.255474452554745,1.77777777777778,0.88,1,2013
0.954545454545454,-1,-1,-1,-1,-1,-0.595430107526882,-1,-1,-1,-1,-0.744047619047619,-1,-1,-0.473039215686275,0.194444444444444,1.04761904761905,-1,-0.306451612903226,-1,-0.355460385438972,0.29,0,2013
-1,-1,0.697368421052632,-1,3.52631578947368,0.634980988593156,0.603591160220994,0.535714285714286,0.535714285714286,1.6875,-1,0.310975609756098,-1,-0.556701030927835,0.845959595959596,1.45714285714286,-1,0.842857142857143,3.52631578947368,-0.271186440677966,0.502183406113537,0.95,1,2013
0.954545454545454,-1,-0.448717948717949,3.77777777777778,-1,1.5,0.851388888888889,-1,0.535714285714286,8.21428571428571,0.535714285714286,0.858024691358025,-1,3.88636363636364,0.845959595959596,-1,-1,-0.402777777777778,-1,-0.271186440677966,0.502183406113537,0.87,3,2013
3.0952380952381,-1,-1,-1,-1,-0.0337078651685394,0.976323119777159,0.535714285714286,-1,-1,0.535714285714286,0.446483180428135,-1,2.30769230769231,1.41943734015345,0.691011235955056,1.04761904761905,0.842857142857143,0.409836065573771,-0.271186440677966,1.49553571428571,0.96,2,2013
3.3,-1,0.653846153846154,-0.385714285714286,-1,-0.206642066420664,-0.0863213811420983,-1,0.592592592592593,1.15,9.23809523809524,-0.753581661891118,-1,-1,0.49009900990099,0.849462365591398,10.9444444444444,-1,-1,-0.295081967213115,0.157349896480331,0.85,3,2013
3.3,0,1.23376623376623,2.96923076923077,-1,1.29770992366412,0.867028493894165,0.592592592592593,0.592592592592593,1.15,-1,0.919642857142857,-0.328125,1.36263736263736,0.822942643391521,0.372340425531915,0.954545454545454,-0.441558441558442,0.283582089552239,0.0661157024793388,0.80672268907563,0.85,0,2013
3.3,-1,2.44,2.96923076923077,0.791666666666667,0.784905660377358,1.05040871934605,-1,2.30769230769231,-1,-1,1.32432432432432,1.08064516129032,0.387096774193548,0.822942643391521,-0.0947368421052631,0.954545454545454,-1,-1,-0.295081967213115,0.9957805907173,0.83,1,2013
-1,1.04761904761905,0.0886075949367089,2.96923076923077,-1,0.283582089552239,0.504710632570659,0.592592592592593,-1,-1,2.58333333333333,0.131578947368421,1.08064516129032,2.38202247191011,0.822942643391521,0.137566137566138,-1,-0.441558441558442,0.283582089552239,0.433333333333333,0.619246861924686,0.8,2,2013
-1,-1,-0.488095238095238,-0.4625,-1,-0.221014492753623,0.036144578313253,0.482758620689655,-1,-1,-1,-0.0131147540983607,-1,-1,0.0701357466063348,0.906403940886699,-1,1.5,0.211267605633803,-0.338461538461538,0.194444444444444,0.89,0,2013
1.04761904761905,-1,0.573170731707317,-0.4625,5.78947368421053,-0.0618181818181818,-0.0227272727272727,0.482758620689655,0.535714285714286,1.04761904761905,7.6,-0.0131147540983607,5.30666666666667,-1,-0.0293453724604966,1.12871287128713,11.9,-0.522222222222222,-1,-0.67175572519084,0.00638297872340421,0.87,3,2013
-1,-1,-1,-0.4625,5.78947368421053,1.08582089552239,0.755102040816326,0.482758620689655,-1,-1,-1,1.78839590443686,-1,-0.62280701754386,0.0701357466063348,1.80904522613065,-1,-0.0337078651685394,2.16176470588235,0,0.575431034482759,1,2,2013
-1,2.30769230769231,3.46753246753247,-0.4625,-1,0.26007326007326,1.12345679012346,0.482758620689655,2.18518518518519,1.04761904761905,-1,0.277227722772277,-0.494117647058824,4.00970873786408,1.72535211267606,0.686274509803921,-1,-0.0337078651685394,-0.402777777777778,0.34375,1.65783664459161,0.82,1,2013
-1,0.387096774193548,-1,-0.306451612903226,-1,0.0866425992779785,0.0951742627345846,0.482758620689655,-1,-1,-1,0.109677419354839,-1,-0.203703703703704,0.0848623853211008,0.270935960591133,-1,1.7741935483871,2.02816901408451,0.131578947368421,0.194444444444444,0.88,0,2013
1.38888888888889,-1,-0.511363636363636,-1,-1,-0.540925266903915,0.27321668909825,0.482758620689655,-1,-1,5.88,-0.0321543408360129,-1,-0.203703703703704,0.493055555555556,1.38888888888889,0.791666666666667,-0.561224489795918,-0.426666666666667,-0.629310344827586,0.67170626349892,0.89,1,2013
1.38888888888889,-1,-0.0114942528735632,5.25454545454545,0.592592592592593,1.56716417910448,1.49792531120332,2.07142857142857,0.482758620689655,1.52941176470588,2.18518518518519,2.35254237288136,-1,2.37254901960784,0.908878504672897,0.270935960591133,-1,-0.561224489795918,0.162162162162162,0.919642857142857,1.2582056892779,0.88,3,2013
-1,-1,0.5,3.52631578947368,-1,1.22962962962963,0.816076294277929,-1,0.482758620689655,7.6,2.18518518518519,0.980263157894737,-1,1.04761904761905,0.7,-0.584541062801932,-1,-0.561224489795918,0.162162162162162,0.131578947368421,0.575431034482759,0.75,2,2013
-1,-1,-0.0652173913043478,-1,-1,-0.844202898550725,-0.880721220527046,-0.0444444444444445,0.954545454545454,-1,-1,-0.872403560830861,23.94,-1,-0.888020833333333,-0.71523178807947,-1,1.52941176470588,-1,1.33333333333333,-0.901376146788991,0.79,0,2013
2.07142857142857,-1,-1,-1,-1,-0.36996336996337,-0.150916784203103,-1,-1,-1,7.26923076923077,-0.744047619047619,-1,-0.14,0.383378016085791,1.38888888888889,5.14285714285714,0.228571428571429,-1,-0.681481481481481,0.00702576112412179,0.89,1,2013
5.61538461538462,-1,-1,-1,7.0625,-0.209558823529412,-0.274261603375527,-0.0444444444444445,-1,3.0952380952381,7.26923076923077,-0.744047619047619,-1,-0.574257425742574,0.146666666666667,1.07586206896552,8.92307692307692,-0.394366197183099,-1,-0.358208955223881,-0.40139211136891,0.88,2,2013
-1,5.14285714285714,-0.537634408602151,0.816901408450704,-1,-0.529197080291971,0.604017216642755,-1,-0.0444444444444445,-1,3.60714285714286,0.0424242424242425,-1,0.303030303030303,1.10899182561308,1.38888888888889,1.86666666666667,0.228571428571429,1.11475409836066,2.04724409448819,1.27951807228916,0.86,3,2013
-1,-1,0.653846153846154,-1,-1,-0.460815047021944,0.109677419354839,-1,-1,-1,-1,-0.826612903225806,-0.658730158730159,-0.0114942528735632,0.733870967741935,0.449438202247191,-1,0.737373737373737,1.7741935483871,-0.370731707317073,0.444029850746269,0.96,0,2013
4.375,-1,2.44,6.24719101123595,5.14285714285714,2.45150501672241,1.73244147157191,0.387096774193548,0.387096774193548,-1,1.6875,1.75641025641026,-0.658730158730159,1.55952380952381,1.71703296703297,2,2.90909090909091,0.29,0.34375,0.72,0.610486891385768,0.83,3,2013
1.52941176470588,-1,0.653846153846154,3.07368421052632,-1,0.803225806451613,1.05436573311367,5.14285714285714,-1,-1,-1,0.6125,-1,3.24691358024691,1.3433242506812,-0.527472527472528,-1,-0.57843137254902,-1,1.17171717171717,1.4618320610687,0.87,2,2013
-1,-1,1.23376623376623,2.10309278350515,-1,1.53770491803279,1.20330578512397,3.44827586206897,0.387096774193548,-1,-1,1.95278969957082,-1,-0.0114942528735632,0.733870967741935,-0.527472527472528,-1,-1,1.7741935483871,0.497512437810945,1.11742424242424,0.9,1,2013
1.04761904761905,2.07142857142857,-0.537634408602151,1.35616438356164,-1,0.72,0.634502923976608,2.07142857142857,-1,-1,-1,-0.122448979591837,-1,2.5,1.20512820512821,-0.734567901234568,-1,-0.59047619047619,1.6875,1.1970802919708,0.48641975308642,0.88,1,2013
